Time,CK0,CS,CA1,CA2,CA0,CA7,CA9,CA8,CA6,CA4,CA10
1.4135e-08,0,1,1,1,1,1,1,1,1,1,1
1.4215e-08,1,1,1,1,1,1,1,1,1,1,1
1.4295e-08,1,1,1,1,1,1,1,1,1,1,1
1.4375e-08,1,1,1,1,1,1,1,1,1,1,1
1.4455e-08,0,1,1,1,1,1,1,1,1,1,1
1.4535e-08,0,1,1,1,1,1,1,1,1,1,1
1.4615e-08,0,1,1,1,1,1,1,1,1,1,1
1.4695e-08,1,1,1,1,1,1,1,1,1,1,1
1.4775e-08,1,1,1,1,1,1,1,1,1,1,1
1.4855e-08,0,1,1,1,1,1,1,1,1,1,1
1.4935e-08,0,1,1,1,1,1,1,1,1,1,1
1.5015e-08,0,1,1,1,1,1,1,1,1,1,1
1.5095e-08,1,1,1,1,1,1,1,1,1,1,1
1.5175e-08,1,1,1,1,1,1,1,1,1,1,1
1.5255e-08,0,1,1,1,1,1,1,1,1,1,1
1.5335e-08,0,1,1,1,1,1,1,1,1,1,1
1.5415e-08,0,1,1,1,1,1,1,1,1,1,1
1.5495e-08,1,1,1,1,1,1,1,1,1,1,1
1.5575e-08,1,1,1,1,1,1,1,1,1,1,1
1.5655e-08,1,1,1,1,1,1,1,1,1,1,1
1.5735e-08,0,1,1,1,1,1,1,1,1,1,1
1.5815e-08,0,1,1,1,1,1,1,1,1,1,1
